hip_id,ra_degrees,dec_degrees,magnitude
73745,226.1119,26.9477,4.52
73764,226.1788,-40.8612,6.29
73771,226.1957,-83.0383,5.65
73776,226.2002,-64.0314,5.16
73807,226.2796,-47.0512,3.91
73826,226.3298,-41.0672,5.13
73841,226.3579,48.1509,5.59
73850,226.3912,-30.5511,6.48
73881,226.5101,-48.8834,6.48
73901,226.5581,-36.2646,6.27
73909,226.5695,54.5563,5.24
73927,226.6129,-22.0317,6.13
73937,226.6384,-30.9184,5.97
73941,226.6466,36.456,6.35
73945,226.6567,-16.2568,5.19
73953,226.7046,-16.4843,6.41
73966,226.7332,-52.0297,6.4
73996,226.8248,24.8696,4.93
74000,226.8348,18.4419,6.03
74006,226.8581,-49.0886,5.77
74026,226.918,5.4981,6.16
74044,226.984,-61.1287,6.49
74047,226.9865,-65.2754,6.18
74066,227.0506,-40.5839,5.75
74083,227.0814,50.055,6.33
74087,227.0991,26.3012,5.67
74096,227.1482,25.1086,5.82
74100,227.1634,-42.8679,5.85
74117,227.211,-45.2798,4.07
74121,227.2231,13.2351,6.16
74181,227.3564,-63.6429,6.25
74184,227.3747,-67.0841,5.76
74224,227.5306,-38.7925,5.98
74239,227.5777,-26.3326,5.75
74272,227.685,67.7811,6.18
74273,227.6874,-61.4223,6.29
74296,227.7866,-84.7878,5.88
74305,227.8166,-55.346,5.45
74336,227.8951,-45.2775,6.44
74376,227.984,-48.7377,3.88
74380,227.9907,-48.7436,5.7
74386,228.0178,18.976,5.9
74391,228.0502,-19.1064,6.49
74392,228.0555,-19.7916,4.54
74395,228.0717,-52.0991,3.41
74418,228.1301,-48.2189,6.32
74421,228.1417,-72.7706,6.02
74441,228.1966,10.7025,6.5
74449,228.2067,-44.5004,4.83
74470,228.2543,-61.7438,6.27
74479,228.282,-36.0914,6.09
74490,228.3226,-24.0083,6.47
74493,228.3301,-19.6475,6.07
74500,228.3705,-25.3092,6.47
74505,228.3827,22.9832,6.31
74514,228.3983,38.2648,6.19
74539,228.4722,-26.1936,5.84
74552,228.4966,-61.3429,6.36
74561,228.5251,31.7879,5.98
74571,228.5429,42.1714,6.12
74582,228.5799,-70.0795,5.75
74596,228.6217,29.1642,5.28
74600,228.6407,-17.7685,6.18
74604,228.6555,-31.5191,4.91
74605,228.6583,67.3477,5.15
74623,228.7109,-5.5026,6.28
74649,228.7974,4.9394,5.32
74666,228.8754,33.3151,3.46
74689,228.9547,0.3721,5.62
74690,228.9612,50.9386,6.47
74695,228.9732,6.4649,6.47
74696,228.9736,-48.0736,5.96
74707,229.0168,-41.4911,5.15
74716,229.0436,-43.485,6.05
74732,229.096,-22.3994,5.52
74750,229.1529,-60.904,5.74
74769,229.216,-47.8645,6.46
74775,229.2295,-46.2023,6.44
74778,229.2371,-60.9572,5.04
74785,229.252,-9.3829,2.61
74793,229.2745,71.8239,5.02
74824,229.379,-58.8009,4.07
74837,229.412,-63.6105,4.85
74857,229.4577,-30.1487,4.35
74875,229.5391,-41.0611,6.3
74895,229.5942,0.9395,6.5
74896,229.6021,20.5728,5.68
74901,229.6089,-0.4612,5.88
74911,229.6335,-47.8752,4.27
74929,229.6721,-31.2093,6.18
74941,229.7048,-60.4963,5.43
74946,229.7279,-68.6795,2.87
74950,229.735,-40.7882,5.59
74975,229.8274,1.7667,5.04
75000,229.8753,32.5149,6.33
75003,229.8824,-37.0968,6.19
75043,230.0214,51.9585,5.65
75049,230.036,29.6163,5.51
75091,230.169,-67.4815,6.27
75093,230.1735,44.4346,6.14
75097,230.1823,71.834,3.0
75101,230.1966,-2.4129,6.34
75110,230.2237,-18.1585,6.16
75118,230.2557,-15.5484,6.14
75119,230.2584,0.7156,5.35
75125,230.2787,24.9581,6.36
75127,230.2818,-5.8248,5.54
75141,230.3431,-40.6475,3.22
75164,230.3971,-40.7494,6.21
75177,230.4518,-36.2612,3.57
75178,230.4525,32.9337,5.38
75181,230.4566,-48.317,5.65
75206,230.535,-47.9275,4.99
75230,230.5968,12.5675,6.29
75256,230.6552,62.0472,5.99
75257,230.6557,39.5815,5.56
75260,230.6601,63.3417,5.72
75264,230.6704,-44.6896,3.37
75272,230.6883,-29.3419,6.5
75294,230.7574,-15.1341,6.46
75304,230.789,-36.8584,4.54
75308,230.7942,-60.6571,5.65
75312,230.8009,30.2882,4.99
75323,230.8444,-59.3207,4.48
75324,230.8542,-46.1404,6.49
75342,230.9319,-1.0223,6.11
75352,230.9678,-12.3694,5.72
75369,231.0214,45.271,6.07
75379,231.0497,-10.3219,4.92
75411,231.1231,37.377,4.31
75439,231.1876,-39.7101,5.36
75458,231.2324,58.966,3.29
75501,231.3344,-38.7336,4.6
75530,231.4475,15.4281,5.16
75535,231.4721,19.4807,6.26
75565,231.5605,-68.3092,5.89
75572,231.5728,34.3358,5.46
75587,231.6341,54.0203,6.44
75647,231.8256,-36.7675,5.46
75665,231.8879,-64.5315,5.71
75674,231.912,25.1017,6.01
75695,231.9577,29.1055,3.66
75696,231.9643,60.6702,5.9
75730,232.0642,-16.7164,5.64
75736,232.0862,-88.1328,6.49
75742,232.1134,-51.5979,6.1
75761,232.1595,1.8422,5.15
75770,232.185,47.2015,6.15
75788,232.2368,55.1948,6.45
75790,232.2445,-28.8668,6.43
75810,232.3006,16.3955,6.38
75818,232.3304,-38.6348,6.44
75822,232.338,62.0996,6.32
75828,232.3512,-46.7327,5.26
75915,232.5888,-41.919,6.23
75919,232.5949,31.286,6.45
75939,232.651,-20.7285,6.2
75944,232.6683,-16.6095,5.82
75959,232.705,-71.6541,6.39
75973,232.7323,40.8331,5.04
75974,232.733,64.2085,5.74
76006,232.843,36.6167,6.39
76008,232.8544,77.3493,5.0
76013,232.8784,-73.3895,5.4
76033,232.931,-20.1648,6.28
76041,232.9458,40.8994,4.98
76048,232.9593,-32.8811,6.49
76063,233.0176,-38.6224,6.23
76069,233.0403,16.0562,6.22
76106,233.153,-19.6704,5.5
76126,233.2301,-16.8528,5.53
76127,233.2325,31.3592,4.14
76133,233.2414,-1.1863,5.5
76143,233.2897,-24.4903,6.26
76165,233.3512,-40.4907,6.4
76198,233.4697,17.1375,6.49
76207,233.5072,-40.0663,5.82
76219,233.5438,-10.064,4.61
76234,233.587,-39.3491,6.36
76243,233.6106,-9.1833,5.16
76259,233.6555,-28.0469,5.13
76267,233.6716,26.7149,2.22
76276,233.7008,10.5389,3.8
76297,233.7853,-41.1667,2.8
76307,233.8121,39.01,5.14
76311,233.8176,53.9221,5.97
76333,233.8814,-14.7896,3.91
76337,233.8887,17.6556,6.1
76366,233.9549,38.3739,6.3
76371,233.9719,-44.9583,4.55
76372,233.9724,11.2657,6.04
76376,233.9878,54.6306,5.77
76395,234.0474,-33.0927,6.26
76397,234.0506,-44.3967,5.44
76424,234.1216,16.1191,5.93
76425,234.1231,10.0105,5.26
76440,234.1799,-66.3169,4.11
76456,234.2224,29.9913,6.46
76470,234.2561,-28.1351,3.6
76503,234.3688,-26.2798,6.19
76509,234.3835,54.5088,5.85
76519,234.4134,69.2832,5.65
76532,234.4502,-23.1415,5.79
76534,234.4565,40.3533,5.25
76552,234.5138,-42.5675,4.34
76567,234.5658,-28.2066,6.32
76568,234.5673,46.798,5.76
76569,234.5677,-21.0162,5.82
76594,234.6425,50.4234,5.84
76600,234.6641,-29.7777,3.66
76603,234.667,-8.7914,6.45
76608,234.6757,-39.1277,6.05
76617,234.7036,34.6751,6.12
76618,234.7063,-52.3726,5.43
76628,234.7271,-19.3017,5.36
76651,234.7897,57.9244,6.45
76664,234.8276,-77.9177,6.19
76666,234.8391,-23.1502,6.33
76669,234.8445,36.6358,4.64
76705,234.9416,-34.4119,4.66
76716,234.9862,-59.9078,5.95
76733,235.0432,12.053,6.22
76736,235.0484,-70.2277,6.45
76739,235.0648,-31.2137,6.35
76742,235.0704,-23.8181,4.97
76750,235.089,-73.4466,5.64
76809,235.2427,-47.736,6.21
76810,235.2462,16.0246,6.0
76829,235.298,-44.6606,4.64
76852,235.3879,19.6705,4.51
76866,235.4475,12.8475,5.34
76877,235.4779,-76.0819,5.95
76878,235.4782,18.4639,5.8
76880,235.4867,-19.6786,4.75
76935,235.6551,-49.4895,6.02
76939,235.6598,-37.4249,5.23
76945,235.671,-34.7103,4.75
76952,235.686,26.2955,3.81
76957,235.7118,52.3608,5.48
76985,235.7939,13.6678,6.48
76996,235.8171,-84.4655,5.57
77007,235.8536,-15.043,6.3
77042,235.9803,-60.2872,6.46
77048,235.9972,32.5158,5.57
77052,236.0077,2.5155,5.86
77055,236.0144,77.7945,4.29
77060,236.0184,-15.6727,5.41
77070,236.0666,6.4255,2.63
77086,236.0945,-41.819,5.93
77111,236.1756,17.2642,6.15
77138,236.2484,-50.7854,6.41
77163,236.3478,5.4473,5.57
77186,236.4146,0.891,6.32
77227,236.5235,-1.8041,5.39
77233,236.5467,15.4219,3.65
77235,236.5537,-28.0614,6.49
77257,236.6114,7.3532,4.42
77272,236.6453,55.4746,5.94
77277,236.6665,62.5997,5.19
77286,236.6843,-34.6824,5.61
77287,236.6893,-6.1204,6.24
77336,236.8223,14.1153,5.71
77350,236.8568,-40.1941,6.41
77358,236.8725,-37.9158,6.01
77370,236.908,55.3766,5.85
77390,236.9712,-65.4422,5.54
77397,237.0075,31.7357,6.41
77412,237.0555,13.7893,5.98
77442,237.1434,28.1568,5.89
77450,237.185,18.1418,4.09
77454,237.2101,-52.4382,6.05
77464,237.2367,-3.8185,5.53
77512,237.3987,26.0685,4.59
77516,237.4053,-3.4301,3.54
77541,237.4897,-48.9124,5.86
77562,237.5296,-53.2097,5.78
77574,237.5678,-45.4016,6.11
77578,237.573,2.1966,5.21
77622,237.7037,4.4776,3.71
77634,237.7398,-33.6271,3.97
77635,237.7448,-25.7512,4.63
77645,237.7784,-55.0555,5.74
77655,237.8081,35.6582,4.79
77660,237.8152,-3.0904,5.09
77661,237.8164,20.9779,4.74
77678,237.8813,-47.0607,6.0
77689,237.91,-14.1336,6.2
77729,238.0537,-29.8863,6.39
77738,238.0691,55.8266,5.81
77760,238.1675,42.45,4.6
77782,238.234,17.4032,6.29
77801,238.3008,13.198,6.07
77811,238.3336,-20.167,5.04
77817,238.3456,-62.6065,6.22
77835,238.3952,16.075,6.21
77840,238.403,-25.3271,4.59
77853,238.4562,-16.7296,4.13
77858,238.4747,-24.5331,5.38
77859,238.4828,-23.978,5.41
77900,238.6255,-27.3386,6.15
77902,238.6444,20.3109,5.45
77907,238.6578,43.1384,5.35
77909,238.6647,-25.2437,5.87
77910,238.6678,8.5803,6.28
77927,238.7193,-60.7436,6.14
77939,238.7515,-19.3829,5.95
77952,238.7867,-63.4297,2.83
77982,238.8734,-68.603,5.11
77984,238.8754,-26.2659,5.63
77985,238.8771,-31.0837,6.21
77986,238.8775,42.5662,5.73
77990,238.8851,-60.1775,5.78
77995,238.9161,18.6208,6.26
78012,238.9482,37.9468,5.43
78017,238.9569,58.9117,6.31
78045,239.0248,-60.4823,5.76
78046,239.0285,-39.8643,6.04
78058,239.0583,-31.7859,6.29
78059,239.06,-14.3992,6.32
78072,239.1125,15.6647,3.85
78078,239.1389,-14.8294,6.11
78104,239.2212,-29.214,3.87
78105,239.2228,-33.966,5.14
78106,239.2254,-33.9642,5.59
78117,239.2665,-48.1619,6.31
78132,239.311,14.4143,5.54
78142,239.3389,-36.1853,5.78
78153,239.3745,39.695,6.3
78159,239.3971,26.878,4.14
78168,239.4186,-20.983,5.84
78180,239.4483,54.7495,4.96
78207,239.5474,-14.2793,4.95
78236,239.6284,-37.5038,6.31
78246,239.6453,-24.8314,5.43
78265,239.713,-26.114,2.89
78276,239.7404,36.6437,5.61
78279,239.7423,-65.0376,5.74
78286,239.7682,49.8812,6.04
78323,239.8762,-41.7444,4.99
78355,239.9756,-54.0209,6.1
78360,239.9797,-78.0271,6.4
78384,240.0306,-38.3966,3.42
78400,240.0832,-16.5324,5.47
78401,240.0834,-22.6216,2.29
78436,240.1985,-8.4113,5.53
78442,240.2132,4.4272,5.82
78445,240.2237,-40.4356,6.21
78459,240.2617,33.3054,5.39
78469,240.2771,-54.5778,6.12
78476,240.2947,-63.7765,6.42
78481,240.3098,17.818,5.1
78486,240.3315,-31.8891,6.33
78493,240.3608,29.8511,4.98
78527,240.4738,58.5644,4.01
78540,240.5187,-51.1207,6.38
78542,240.5232,52.916,5.93
78554,240.5737,22.8044,4.82
78575,240.6642,-29.1358,6.07
78592,240.6994,46.0369,4.72
78603,240.7189,-62.5415,6.25
78632,240.789,59.4108,6.19
78639,240.8036,-49.2297,4.65
78649,240.8307,36.6318,5.79
78650,240.8361,-25.8651,4.96
78655,240.8508,-38.6025,4.9
78661,240.8808,76.7939,5.73
78662,240.8843,-57.7749,4.63
78665,240.8933,-32.0005,6.0
78685,240.9405,4.9868,6.07
78699,240.9779,-24.7263,6.22
78710,241.0258,-59.1762,6.4
78726,241.0743,-33.2136,6.1
78731,241.0889,-53.7103,6.46
78747,241.1538,-37.8627,5.91
78820,241.3593,-19.8054,2.56
78821,241.3607,-19.8018,4.9
78840,241.4081,8.0962,6.27
78849,241.4355,-6.2911,6.35
78868,241.4828,-72.4011,5.7
78870,241.4993,-6.1397,6.39
78877,241.5266,-23.6062,5.9
78893,241.5822,67.81,5.44
78914,241.6226,-45.1733,4.73
78918,241.6482,-36.8022,4.22
78933,241.7018,-20.6691,3.93
78955,241.7647,-14.0713,6.32
78970,241.8174,-36.7555,5.72
78985,241.8424,21.8227,6.15
78989,241.8504,-56.191,6.16
78990,241.8513,-20.8687,4.31
79005,241.9018,-12.7453,5.75
79007,241.9065,9.8918,5.63
79031,241.9662,-24.4623,6.32
79043,242.0189,17.047,5.0
79045,242.0207,17.0545,6.25
79050,242.0313,-26.3267,5.35
79072,242.117,8.5343,5.69
79086,242.1522,8.6132,6.47
79098,242.1822,-23.6854,5.86
79101,242.1925,44.9348,4.23
79102,242.1943,17.2057,6.13
79119,242.243,36.4901,4.73
79120,242.2454,3.4544,5.93
79125,242.2622,57.9378,6.33
79137,242.2961,6.3805,5.93
79153,242.3273,-57.9342,5.57
79164,242.3584,55.8289,6.43
79173,242.3823,-32.6489,6.18
79195,242.4606,-3.4667,5.39
79199,242.4692,-33.5457,5.5
79203,242.4805,-18.3405,6.43
79208,242.4966,-62.967,6.5
79280,242.7064,75.8775,5.48
79302,242.7589,-29.416,5.09
79320,242.824,-41.1195,5.86
79332,242.8697,16.6657,6.09
79349,242.9085,23.4948,5.74
79350,242.915,33.3427,6.3
79357,242.9484,42.3745,5.89
79358,242.9503,36.4252,5.62
79374,242.9989,-19.4606,4.0
79375,243.0,-10.0642,4.93
79385,243.0273,39.0556,6.39
79387,243.0304,-8.5476,5.43
79399,243.0669,-28.4172,5.67
79404,243.0759,-27.9263,4.58
79414,243.1057,67.1443,6.21
79420,243.1342,75.2106,6.36
79441,243.1893,26.6707,6.48
79463,243.2358,-4.2208,6.26
79488,243.3142,5.0211,5.46
79490,243.3207,-53.6712,6.03
79497,243.345,-55.5408,5.78
79509,243.3697,-54.6304,4.95
79522,243.4109,-1.4751,6.45
79530,243.4396,-24.422,6.4
79540,243.4621,-11.8377,5.24
79581,243.5566,5.9019,6.3
79593,243.5865,-3.694,2.73
79596,243.5932,-33.011,5.91
79599,243.6204,-21.1076,6.41
79601,243.6394,73.3948,6.02
79605,243.6638,-18.5353,6.32
79607,243.671,33.8588,5.23
79622,243.7227,-25.4769,6.06
79653,243.8139,-47.3719,5.13
79661,243.8499,-42.8994,6.14
79664,243.8594,-63.6856,3.86
79666,243.8695,18.8083,5.72
79672,243.9047,-8.3682,5.49
79686,243.9473,27.4222,6.14
79689,243.9575,-57.9122,5.61
79692,243.9645,-14.8491,6.09
79754,244.1803,-53.8111,5.45
79757,244.1865,29.1503,5.8
79781,244.2303,-3.9534,6.18
79787,244.2458,-53.696,6.4
79788,244.2467,-20.1041,6.4
79790,244.2539,-50.0681,4.97
79797,244.2728,-67.9411,5.95
79804,244.3139,59.755,5.37
79812,244.3374,-53.0863,6.3
79822,244.3771,75.7547,4.95
79834,244.4307,1.4967,6.5
79867,244.5409,68.5544,6.39
79881,244.5747,-28.6138,4.8
79882,244.5802,-4.6926,3.23
79938,244.7518,-14.8728,5.97
79945,244.7821,-20.218,6.29
79953,244.7968,49.0381,5.93
79963,244.8235,-42.6739,5.44
79980,244.8862,-30.9068,5.53
79992,244.9352,46.3133,3.91
80000,244.9607,-50.1554,4.01
80008,244.9802,39.7086,5.48
80021,245.0179,21.1327,6.04
80047,245.0868,-78.6957,4.68
80054,245.1051,-55.1397,5.76
80057,245.1119,-78.6674,5.27
80066,245.1359,-39.4302,6.11
80079,245.1591,-24.1693,4.55
80112,245.2972,-25.5928,2.9
80161,245.4531,69.1094,5.26
80170,245.4802,19.153,3.74
80179,245.5185,1.0289,4.82
80181,245.5245,30.8917,4.86
80197,245.5893,33.7991,5.2
80208,245.6167,-49.5723,5.32
80212,245.6211,-43.912,5.89
80214,245.6218,33.7034,5.4
80227,245.6621,-2.0799,6.24
80247,245.7353,32.333,6.41
80309,245.9466,61.6964,5.67
80324,245.9864,-33.1993,6.45
80331,245.9979,61.5141,2.73
80337,246.0051,-39.193,5.37
80343,246.0258,-20.0372,4.48
80351,246.0451,6.9482,5.83
80375,246.1055,55.205,5.75
80390,246.1324,-37.566,5.42
80399,246.1655,-29.7045,5.4
80421,246.2256,-45.3495,6.32
80455,246.3423,-63.1252,6.14
80460,246.3507,37.3941,5.53
80463,246.3539,14.0334,4.57
80473,246.3963,-23.4471,4.57
80480,246.4314,78.9636,5.55
80514,246.5476,11.4075,6.11
80558,246.7086,2.348,6.06
80569,246.756,-18.4562,4.22
80582,246.796,-47.5547,4.46
80610,246.8844,2.8707,6.35
80620,246.9311,-7.5976,5.24
80628,246.9509,-8.3717,4.62
80645,246.9886,-64.058,5.28
80650,246.9961,68.7681,4.94
80672,247.0602,-37.1798,5.79
80675,247.0633,-58.5997,5.67
80682,247.0882,67.044,6.45
80686,247.1158,-70.0847,4.9
80693,247.1416,0.6652,5.41
80704,247.1605,41.8817,4.83
80708,247.1765,0.0551,6.46
80710,247.1809,51.4077,6.31
80719,247.2041,-8.1287,6.49
80763,247.3519,-26.4319,1.06
80782,247.4264,-46.2432,5.35
80788,247.4384,-57.7563,6.09
80793,247.4454,-14.5509,5.66
80809,247.5253,48.9612,6.44
80815,247.552,-25.1152,4.79
80816,247.5553,21.4896,2.78
80840,247.6251,-7.5145,6.46
80843,247.64,20.4793,5.24
80850,247.6628,77.4459,6.35
80874,247.7057,-61.6335,5.19
80883,247.7285,1.9841,3.82
80888,247.7616,35.2251,6.25
80894,247.785,-16.6126,4.29
80898,247.806,22.1954,5.76
80910,247.8453,-26.5376,6.07
80911,247.8456,-34.7043,4.24
80920,247.8679,72.6122,6.27
80945,247.924,-41.8171,5.31
80953,247.9468,45.5982,5.61
80975,248.0341,-21.4665,4.45
80991,248.1069,60.8233,5.92
81007,248.1487,5.5212,5.63
81008,248.1517,11.4882,4.84
81065,248.3644,-78.897,3.86
81122,248.5209,-44.0453,4.86
81126,248.5258,42.4369,4.2
81141,248.5807,-70.9881,5.5
81198,248.7824,-45.2442,6.43
81231,248.8596,17.0573,6.42
81252,248.9365,-65.4953,5.5
81266,248.9707,-28.216,2.82
81289,249.0467,46.6133,5.83
81290,249.0476,52.9,5.53
81292,249.0572,52.9244,5.07
81300,249.0883,-2.3238,5.77
81304,249.0936,-35.2554,4.18
81305,249.094,-42.8589,5.46
81337,249.179,15.4975,6.36
81358,249.2291,63.073,6.17
81377,249.2897,-10.5672,2.54
81404,249.3907,5.2776,6.48
81425,249.4501,13.6872,6.3
81428,249.47,78.9186,6.33
81437,249.5019,56.0154,5.28
81440,249.5065,-6.538,6.05
81472,249.6096,-43.3984,5.83
81497,249.687,48.9283,4.86
81499,249.6989,-8.6186,6.44
81507,249.7196,-60.9903,6.16
81523,249.7718,-37.2173,5.93
81580,249.913,-9.5542,6.33
81632,250.1438,-20.4087,6.25
81641,250.1612,4.2198,5.77
81650,250.185,-51.4786,6.3
81657,250.2101,-60.4463,6.17
81659,250.214,12.3951,6.08
81660,250.2297,64.5891,4.84
81663,250.2351,-8.3096,6.47
81670,250.2525,24.8587,6.07
81687,250.2981,-1.0003,6.25
81691,250.3198,1.2455,6.4
81693,250.3228,31.6019,2.81
81702,250.3351,-48.763,5.57
81710,250.3464,-68.2961,5.89
81724,250.3933,-17.7422,4.91
81728,250.4009,-24.4679,6.07
81729,250.4029,26.917,5.92
81733,250.4176,-49.6515,5.62
81734,250.4273,1.1811,5.74
81741,250.4396,-33.1456,5.84
81754,250.4736,-19.9245,5.55
81800,250.6154,49.9367,6.48
81803,250.6213,-37.0791,6.47
81823,250.7017,-62.5539,6.23
81833,250.7239,38.9225,3.48
81840,250.7433,55.6899,6.18
81847,250.7649,-46.0703,6.22
81852,250.7726,-77.5166,4.23
81854,250.7756,77.5135,5.99
81873,250.8421,-67.4323,6.02
81891,250.9114,-32.1059,6.46
81903,250.9404,-41.1191,6.21
81904,250.9483,-38.1562,6.05
81911,250.9656,34.0387,6.02
81914,250.9754,-41.1133,6.14
81966,251.1656,-53.1523,5.96
81972,251.1775,-40.8396,5.64
81992,251.2509,-28.5097,5.99
82012,251.2992,43.2173,6.07
82020,251.3241,56.7817,4.84
82028,251.3438,15.7454,5.6
82037,251.3737,1.0201,6.02
82073,251.4579,8.5826,5.15
82080,251.4923,82.0373,4.21
82091,251.5266,-46.5319,6.47
82110,251.5884,-58.5036,5.74
82129,251.6667,-67.1097,5.1
82135,251.6999,-39.3769,5.48
82162,251.7907,2.0646,6.07
82171,251.8319,-58.3414,5.55
82172,251.8323,42.239,5.86
82216,251.9435,5.2468,5.22
82241,252.037,13.5903,6.38
82259,252.1124,-14.9094,6.03
82273,252.1661,-69.0276,1.91
82321,252.3092,45.9834,4.82
82339,252.3653,-15.668,6.18
82350,252.3945,13.2612,5.91
82355,252.4191,43.4305,6.18
82363,252.4463,-59.0413,3.77
82369,252.4582,-10.7828,4.64
82396,252.5427,-34.2926,2.29
82402,252.5806,7.2477,5.48
82405,252.5927,-2.6542,6.32
82418,252.6504,-50.0449,6.45
82419,252.6506,41.8963,6.29
82422,252.6623,29.8065,5.73
82426,252.6797,32.5536,6.16
82453,252.7502,-37.5145,6.1
82480,252.8539,1.216,5.51
82493,252.8905,-41.2305,5.23
82504,252.9386,24.6564,5.03
82514,252.9677,-38.0473,3.0
82517,252.9745,-65.3754,6.12
82539,253.0741,-67.6815,6.33
82543,253.0802,-41.8545,6.36
82545,253.084,-38.0175,3.56
82554,253.1143,-40.7231,6.35
82587,253.2422,31.7017,5.34
82611,253.3233,47.4165,5.99
82621,253.3552,-20.4155,5.86
82650,253.4268,-43.0509,5.95
82669,253.4952,-41.9943,6.28
82671,253.4989,-42.362,4.7
82672,253.5017,-57.9092,5.91
82673,253.5021,10.1654,4.39
82676,253.5077,-41.8064,5.46
82691,253.5419,-41.825,6.07
82693,253.5442,-1.6121,6.25
82716,253.6123,-42.4789,5.84
82723,253.6315,-49.7108,6.49
82729,253.6463,-42.3608,3.62
82730,253.6488,-6.1539,5.23
82731,253.6497,-30.5873,6.34
82764,253.7297,20.9585,5.39
82775,253.7438,-41.1509,5.78
82780,253.759,25.7307,6.06
82783,253.7639,-42.0908,6.3
82798,253.8165,13.62,6.35
82802,253.8427,18.4332,5.35
82806,253.8528,-63.2696,5.99
82855,253.9906,-33.5069,6.29
82860,254.0057,65.1347,4.88
82861,254.0075,-16.8063,6.33
82868,254.0369,-50.6748,6.3
82880,254.0697,73.1279,6.29
82898,254.1055,65.039,6.4
82902,254.12,-52.2836,5.94
82911,254.1499,-40.8235,6.18
82925,254.2002,-23.1503,5.57
82944,254.2544,-71.1116,6.46
82951,254.2666,-19.5398,6.27
82960,254.2966,-33.2595,5.48
82979,254.3583,-10.9632,6.15
82987,254.3793,25.3528,6.27
82989,254.3837,13.8839,6.38
83000,254.4178,9.3751,3.19
83007,254.4263,24.3813,6.35
83013,254.4591,42.5126,6.36
83057,254.5748,-50.6411,5.53
83081,254.6551,-55.9901,3.12
83090,254.6732,-14.8696,6.48
83100,254.7177,-37.6204,6.05
83114,254.7607,69.1863,6.41
83138,254.8399,56.6885,6.04
83150,254.8916,-69.2681,5.79
83153,254.896,-53.1605,4.06
83176,254.9904,-25.0922,5.88
83187,255.0262,-54.597,5.64
83196,255.0395,-24.9889,5.74
83202,255.0594,-44.9885,6.5
83207,255.0725,30.9263,3.92
83216,255.1124,-48.6476,5.98
83235,255.1541,-35.934,5.95
83254,255.2423,22.6322,5.69
83255,255.2435,-86.3643,6.05
83262,255.2651,-4.2225,4.82
83269,255.2793,-56.555,6.4
83289,255.3207,60.6487,6.16
83308,255.3877,14.9497,6.27
83313,255.4015,33.5683,5.27
83317,255.417,75.2977,6.17
83321,255.4432,-51.1309,6.43
83323,255.4475,-58.9582,6.26
83331,255.4636,-18.8855,6.28
83336,255.4694,-32.1434,5.03
83342,255.4957,8.4507,6.33
83359,255.5657,64.6007,6.11
83365,255.5712,31.8841,6.41
83367,255.5778,25.5054,5.76
83430,255.7827,14.0921,4.97
83431,255.7863,-53.2366,5.27
83462,255.8758,35.4142,6.19
83478,255.9138,13.6054,5.91
83481,255.9237,-47.1606,6.07
83491,255.962,-38.1525,5.91
83493,255.9695,19.6905,6.35
83494,255.9734,34.7902,6.08
83499,255.9865,-37.8442,6.48
83504,255.9918,13.5677,6.06
83535,256.103,-57.7121,5.73
83556,256.1404,-68.2786,6.47
83565,256.1722,19.5991,6.19
83567,256.1889,-20.4946,6.29
83574,256.2056,-34.1229,4.83
83575,256.2073,48.8041,6.11
83593,256.2706,43.8122,6.45
83594,256.2725,-45.502,6.28
83601,256.3201,0.7034,6.0
83608,256.3341,54.4699,4.91
83613,256.3444,12.7409,4.89
83635,256.3844,-0.8921,5.63
83650,256.4519,-44.1051,6.18
83677,256.5402,9.7339,6.38
83684,256.5492,-21.5644,6.29
83688,256.5543,10.4539,6.38
83692,256.5755,22.0842,5.56
83693,256.5841,-37.2275,5.98
83706,256.6182,-35.451,6.15
83738,256.7206,-1.6561,6.34
83740,256.7218,-26.513,6.26
83816,256.9446,40.5161,6.34
83834,257.0029,31.2062,6.44
83838,257.0087,35.9352,5.41
83853,257.0569,-1.0794,6.06
83854,257.0619,-17.609,5.98
83857,257.0712,50.8422,6.46
83895,257.1968,65.7146,3.17
83896,257.1981,-30.4036,5.93
83906,257.2273,-3.8826,6.35
83947,257.3887,40.777,5.07
83962,257.4497,-10.523,5.43
83984,257.5262,-61.6754,6.37
84012,257.5944,-15.7251,2.43
84021,257.6277,52.4088,6.3
84033,257.6765,-44.5576,5.06
84054,257.7632,24.2376,6.2
84105,257.9111,-48.8734,5.94
84108,257.9177,49.7463,6.12
84113,257.9384,7.8947,6.34
84143,258.0382,-43.2385,3.32
84150,258.0676,-39.5068,5.66
84151,258.069,-38.8224,6.3
84158,258.0827,-70.7209,6.21
84175,258.1044,-27.762,6.12
84177,258.1159,10.5852,5.32
84183,258.1357,62.8742,5.54
84226,258.244,-32.4383,5.95
84248,258.3255,-67.1964,5.87
84311,258.5559,-56.8885,6.08
84332,258.6152,-39.7666,6.42
84345,258.6619,14.3903,2.78
84379,258.758,24.8396,3.12
84380,258.7619,36.8092,3.16
84401,258.8302,-33.5484,5.6
84402,258.8346,-14.5841,5.98
84405,258.8387,-26.6,4.33
84425,258.9003,-38.593,5.95
84431,258.9229,23.7427,5.99
84445,258.964,-30.2106,6.2
